VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
3FMTK4SX5N,Yakima,Moxee,WA,98936,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,226022975,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
KNDCC3LD0K,Yakima,Moxee,WA,98936,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,15,155982914,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
JN1AZ0CP1B,Yakima,Moxee,WA,98936,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,15,165444058,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJ3E1EAXJ,Yakima,Moxee,WA,98936,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,15,131702693,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJSA1E58P,Yakima,Moxee,WA,98936,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,236432542,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJ3E1EB4J,Yakima,Moxee,WA,98936,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,15,217433772,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJ3E1EA4P,Yakima,Moxee,WA,98936,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,229547622,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJ3E1EBXM,Yakima,Moxee,WA,98936,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,156750023,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
7SAYGDEE7P,Yakima,Moxee,WA,98936,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,240684734,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJ3E1EB4L,Yakima,Moxee,WA,98936,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,15,102357853,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJYGDEE1M,Yakima,Moxee,WA,98936,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,172623293,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
1N4AZ1CP8J,Yakima,Moxee,WA,98936,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,15,475976483,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
3FMTK3SU7M,Yakima,Moxee,WA,98936,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,175605755,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJ3E1EC0P,Yakima,Moxee,WA,98936,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,251207764,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
WA132BFZ7N,Yakima,Moxee,WA,98936,2022,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,220212534,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
1N4AZ1CP5K,Yakima,Moxee,WA,98936,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,15,215933532,POINT (-120.3795117 46.55609),PACIFICORP,53077001702
5YJSA1E21H,Yakima,Moxee,WA,98901,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,15,254303157,POINT (-120.500225 46.6043),PACIFICORP,53077001701
KNDJP3AE7G,Whatcom,Maple Falls,WA,98266,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,42,113420002,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1G1FZ6S00N,Whatcom,Maple Falls,WA,98266,2022,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,203163810,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
7SAYGDEE6N,Whatcom,Maple Falls,WA,98266,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,192417914,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1G1RE6E40E,Whatcom,Maple Falls,WA,98266,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,42,160119543,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
YV4BK0DP8M,Whatcom,Maple Falls,WA,98266,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,42,151604645,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1N4AZ0CP6F,Whatcom,Maple Falls,WA,98266,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,42,256980286,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1N4BZ1DP2L,Whatcom,Maple Falls,WA,98266,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,42,109811712,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
5YJ3E1EB2N,Whatcom,Maple Falls,WA,98266,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,185891471,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
7SAYGDEE7P,Whatcom,Maple Falls,WA,98266,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,249594642,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1FAHP3R47C,Whatcom,Maple Falls,WA,98266,2012,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,42,328913763,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1G1RA6E40D,Whatcom,Maple Falls,WA,98266,2013,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,42,271962498,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1FADP5CU4E,Whatcom,Maple Falls,WA,98266,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,42,168893777,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
5YJSA1H18F,Whatcom,Maple Falls,WA,98266,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,42,314555874,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1N4BZ1BP5L,Whatcom,Maple Falls,WA,98266,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,42,145592688,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1G1RD6S55G,Whatcom,Maple Falls,WA,98266,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,211373263,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
5YJ3E1EB5J,Whatcom,Maple Falls,WA,98266,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,42,203187372,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1G1RC6S56H,Whatcom,Maple Falls,WA,98266,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,196224192,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
5YJSA1H1XE,Whatcom,Maple Falls,WA,98266,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,42,478438138,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
JTDKARFP0J,Whatcom,Maple Falls,WA,98266,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,42,150207627,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
KNDPYDAH0P,Whatcom,Maple Falls,WA,98266,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,42,238686808,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010102
1N4BZ0CP8H,Whatcom,Maple Falls,WA,98266,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,42,230016342,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1G1RC6S53H,Whatcom,Maple Falls,WA,98266,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,42,228877617,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1G1FW6S0XJ,Whatcom,Maple Falls,WA,98266,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,42,240611066,POINT (-122.1486861 48.9492931),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073010101
1G1FZ6S01M,Spokane,Medical Lake,WA,99022,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,161525752,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
JTDKN3DP5E,Spokane,Medical Lake,WA,99022,2014,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,6,109930103,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
1FTVW1ELXN,Spokane,Medical Lake,WA,99022,2022,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,228767955,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
3FMTK4SE5N,Spokane,Medical Lake,WA,99022,2022,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,208382079,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
5YJYGDEE2L,Spokane,Medical Lake,WA,99022,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,6,186561525,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
1G1RB6E49F,Spokane,Medical Lake,WA,99022,2015,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,6,227909202,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
7SAYGAEEXN,Spokane,Medical Lake,WA,99022,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,192503587,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
2C4RC1N75J,Spokane,Medical Lake,WA,99022,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,6,124609614,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
5YJYGDEE6M,Spokane,Medical Lake,WA,99022,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,153880506,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
1G1FY6S04P,Spokane,Medical Lake,WA,99022,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,231043550,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
1G1RH6E42E,Spokane,Medical Lake,WA,99022,2014,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,6,153872008,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
JHMZC5F16K,Spokane,Medical Lake,WA,99022,2019,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,6,236677472,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063014100
1N4AZ1CP1J,Spokane,Medical Lake,WA,99022,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,6,175384569,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
1N4AZ0CP6F,Spokane,Medical Lake,WA,99022,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,6,204843649,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
1G1FW6S03H,Spokane,Medical Lake,WA,99022,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,6,201291709,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
1N4AZ0CP0E,Spokane,Medical Lake,WA,99022,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,6,281138280,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
1N4AZ0CP2E,Spokane,Medical Lake,WA,99022,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,6,198796601,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
JTMFB3FV0M,Spokane,Medical Lake,WA,99022,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,6,181647784,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
5YJ3E1EB4K,Spokane,Medical Lake,WA,99022,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,6,259995151,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
WA1VAAGE3K,Spokane,Medical Lake,WA,99004,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,6,2489049,POINT (-117.57579 47.492775),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
5YJSA1E47G,Spokane,Medical Lake,WA,99022,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,6,245225333,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
1N4BZ1CP9K,Spokane,Medical Lake,WA,99022,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,6,9106247,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
7SAYGDEE4P,Spokane,Medical Lake,WA,99022,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,244435978,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
7SAYGAEE7P,Spokane,Medical Lake,WA,99022,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,235025619,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
1FADP5CU2D,Spokane,Medical Lake,WA,99022,2013,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,6,347837997,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
5YJ3E1EA8M,Spokane,Medical Lake,WA,99022,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,167433542,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
5YJSA1H20E,Spokane,Medical Lake,WA,99022,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,6,131872905,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
5YJ3E1EB9L,Spokane,Medical Lake,WA,99022,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,6,9630813,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
5YJ3E1EB3P,Spokane,Medical Lake,WA,99022,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,228629733,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
JN1AZ0CP9C,Spokane,Medical Lake,WA,99022,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,6,271910152,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
WVWKP7AUXG,Spokane,Medical Lake,WA,99022,2016,VOLKSWAGEN,E-GOLF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,83,0,6,104697827,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
1FADP5CU3G,Spokane,Medical Lake,WA,99022,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,6,121486340,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
7SAYGAEE5P,Spokane,Medical Lake,WA,99022,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,224030768,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
7SAYGAEE4P,Spokane,Medical Lake,WA,99022,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,6,245846786,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
KNDJX3AE6G,Spokane,Medical Lake,WA,99022,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,6,178985873,POINT (-117.6773 47.573335),BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY,53063013900
